id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio,60,60_cambio,90,90_cambio,180,180_cambio,270,270_cambio
1971,17.5,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0,15.5,0.129,15.5,0.129
2194,,,,,,,,,,,,,,,,,,,
2585,30,30,0,30,0,,,,,26,0.154,26,0.154,20.5,0.463,20.5,0.463,17.5,0.714
2640,99.9,99.9,0,99.9,0,99.9,0,85.9,0.163,,,55,0.816,55,0.816,39.8,1.51,39.8,1.51
2677,16.9,16.9,0,16.9,0,16.9,0,16.9,0,16.9,0,16.9,0,15,0.127,15,0.127,15,0.127
2718,27,27,0,27,0,27,0,27,0,27,0,25.9,0.0425,25.9,0.0425,21,0.286,21,0.286
3265,47.7,47.7,0,47.7,0,47.7,0,47.7,0,54.2,-0.12,46,0.037,46,0.037,50,-0.046,33.2,0.437
3270,69.8,69.8,0,69.8,0,69.8,0,69.8,0,79.8,-0.125,67.3,0.0371,67.3,0.0371,79.8,-0.125,53,0.317
3573,7.1,7.1,0,7.1,0,7.1,0,7.1,0,7.1,0,7.1,0,7.1,0,7.1,0,7.1,0
3705,135,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0
3710,53.5,53.5,0,53.5,0,53.5,0,53.5,0,53.5,0,53.5,0,,,,,41.5,0.289
3744,94.8,94.8,0,94.8,0,94.8,0,93,0.0194,93,0.0194,93,0.0194,93,0.0194,88,0.0773,88,0.0773
3751,18,18,0,18,0,18,0,13.5,0.333,13.5,0.333,13.5,0.333,11,0.636,11,0.636,8,1.25
3757,24.5,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0,20.5,0.195,16.2,0.512,11.9,1.06,,
3760,,,,,,,,,,,,,,,,,,,
3794,19.2,19.2,0,19.2,0,,,16.9,0.136,16.9,0.136,16.9,0.136,14.5,0.324,,,10,0.92
3808,,,,,,,,,,,,,,,,,,,
3824,19.2,19.2,0,19.2,0,19.2,0,16.9,0.136,16.9,0.136,16.9,0.136,14.5,0.324,14.5,0.324,10,0.92
3871,91,91,0,91,0,91,0,91,0,91,0,80,0.137,80,0.137,80,0.137,80,0.137
3873,,,,,,,,,,,,,,,,,,,
3883,18,18,0,18,0,18,0,13.5,0.333,13.5,0.333,13.5,0.333,11,0.636,11,0.636,10,0.8
4795,28.5,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0,24.5,0.163,24.5,0.163,18.5,0.541,18,0.583
4797,30,30,0,30,0,30,0,30,0,30,0,24.5,0.224,24.5,0.224,18.5,0.622,18,0.667
4928,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,9.3,0.129,9.3,0.129,9.3,0.129
4944,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,9.3,0.129,9.3,0.129,9.3,0.129
5003,42,42,0,42,0,42,0,22,0.909,38.5,0.0909,18,1.33,18,1.33,16,1.62,33,0.273
5006,33,33,0,33,0,33,0,33,0,34.5,-0.0435,,,36,-0.0833,19.9,0.658,,
5007,58.5,50.3,0.163,45,0.3,45,0.3,41.5,0.41,68,-0.14,42.5,0.376,42.5,0.376,40.5,0.444,40,0.462
5008,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,6.7,-0.0299,6.7,-0.0299
5011,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,6.3,0.19,6.3,0.19,6.3,0.19,6,0.25
5012,5,5,0,5,0,5,0,5,0,5,0,4.2,0.19,4.2,0.19,4.2,0.19,4.2,0.19
5014,31.9,31.9,0,31.9,0,31.9,0,31.9,0,31.9,0,31,0.029,34,-0.0618,34,-0.0618,33,-0.0333
5015,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0
5016,15,15,0,15,0,15,0,15,0,13,0.154,9.3,0.613,9.3,0.613,13,0.154,12.5,0.2
5017,6,6,0,6,0,6,0,8.9,-0.326,8.9,-0.326,8.9,-0.326,8.9,-0.326,8.5,-0.294,10.5,-0.429
5018,,,,,,,,,,,,,,,,,,,
5021,27.5,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,23.5,0.17,24.5,0.122,24.5,0.122,22,0.25
5022,,,,,,,,,,,,,,,,,,,
5023,13,13,0,13,0,13,0,13,0,13,0,13,0,13,0,11.5,0.13,10,0.3
5025,18,18,0,18,0,18,0,18,0,10,0.8,8,1.25,8,1.25,8,1.25,11.5,0.565
5026,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,22.5,-0.0444,22.5,-0.0444
5028,40,40,0,40,0,40,0,,,,,40,0,,,40,0,40,0
5030,5,5,0,5,0,5,0,5,0,5,0,5,0,5,0,6,-0.167,5.6,-0.107
5031,7,7,0,7,0,7,0,7,0,7,0,9,-0.222,9,-0.222,9,-0.222,9,-0.222
5032,7.9,7.9,0,9,-0.122,9,-0.122,9,-0.122,9,-0.122,7.5,0.0533,7.5,0.0533,6.5,0.215,5.9,0.339
5035,65,65,0,65,0,65,0,65,0,65,0,65,0,65,0,60,0.0833,60,0.0833
5036,7.6,7.6,0,7.6,0,7.6,0,7.6,0,9.9,-0.232,9,-0.156,9,-0.156,7.6,0,5.7,0.333
5038,7,7,0,7,0,7,0,7,0,7,0,5,0.4,5,0.4,5,0.4,4.8,0.458
5040,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0
5044,9.8,9.8,0,9.8,0,9.8,0,9.9,-0.0101,9,0.0889,7,0.4,7,0.4,10.5,-0.0667,6.5,0.508
5048,73,73,0,73,0,73,0,73,0,73,0,84.5,-0.136,53,0.377,53,0.377,56.2,0.299
5049,116,116,0,116,0,116,0,116,0,116,0,58.5,0.983,58.5,0.983,58.5,0.983,58.9,0.969
5050,61,61,0,61,0,61,0,61,0,63.5,-0.0394,72.5,-0.159,60,0.0167,44,0.386,58,0.0517
5053,,,,,,,,,,,,,,,,,,,
5054,9.9,9.9,0,9.9,0,9.9,0,12.5,-0.208,14,-0.293,10.5,-0.0571,10.5,-0.0571,9.9,0,8,0.238
5055,28,28,0,28,0,28,0,28,0,35,-0.2,23.5,0.191,21,0.333,16.5,0.697,14,1
5056,9.9,9.9,0,9.9,0,9.9,0,11,-0.1,8.5,0.165,8.5,0.165,8.5,0.165,8.5,0.165,8.5,0.165
5057,15,15,0,15,0,15,0,16.5,-0.0909,19.9,-0.246,10.5,0.429,10.5,0.429,8.5,0.765,8.8,0.705
5059,12,12,0,12,0,12,0,12,0,12,0,9.5,0.263,9.5,0.263,7.5,0.6,9.1,0.319
5060,9.9,9.9,0,9.9,0,9.9,0,9.9,0,16,-0.381,8.5,0.165,8.5,0.165,13.5,-0.267,12.5,-0.208
5062,15.5,15.5,0,15.5,0,15.5,0,19,-0.184,19,-0.184,17.5,-0.114,13,0.192,8.3,0.867,7.5,1.07
5063,11.5,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0
5064,13,13.9,-0.0647,14.5,-0.103,14.5,-0.103,16,-0.188,16,-0.188,13.6,-0.0441,10,0.3,7,0.857,4.5,1.89
5065,14.5,13,0.115,13,0.115,13,0.115,13,0.115,13,0.115,8.4,0.726,9.5,0.526,14,0.0357,14,0.0357
5067,10,10.5,-0.0476,10.5,-0.0476,10.5,-0.0476,12,-0.167,15,-0.333,10.2,-0.0196,11,-0.0909,8,0.25,8,0.25
5068,49.5,49.5,0,49.5,0,50,-0.01,,,,,27,0.833,27,0.833,25.5,0.941,28.5,0.737
5069,18,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0
5070,40,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,,
5071,19.5,19.5,0,19.5,0,19.5,0,21,-0.0714,22,-0.114,19.5,0,20,-0.025,17,0.147,13,0.5
5072,15.5,15.9,-0.0252,13,0.192,13,0.192,13,0.192,13.5,0.148,10.5,0.476,10.5,0.476,11,0.409,11.5,0.348
5073,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0
5075,34.5,34.5,0,34.5,0,34.5,0,34.5,0,34.5,0,37,-0.0676,52.5,-0.343,57,-0.395,32,0.0781
5077,16.8,16.8,0,18,-0.0667,18,-0.0667,21,-0.2,22,-0.236,10.5,0.6,10.5,0.6,10.5,0.6,7.3,1.3
5081,17,14.5,0.172,14.5,0.172,15.9,0.0692,18,-0.0556,28,-0.393,22,-0.227,12.1,0.405,13.1,0.298,18.5,-0.0811
5083,10,10,0,10,0,11,-0.0909,11,-0.0909,11,-0.0909,11,-0.0909,12,-0.167,13,-0.231,13,-0.231
5085,26.9,31,-0.132,31,-0.132,31,-0.132,31,-0.132,32,-0.159,26.5,0.0151,17.5,0.537,17.5,0.537,23,0.17
5086,,,,,,,,,,,,,,,,,,,
5087,10.9,10.9,0,10.9,0,10.9,0,10.9,0,10.9,0,10,0.09,10.4,0.0481,11.5,-0.0522,9.5,0.147
5088,8.7,8.7,0,8.7,0,8.7,0,8.7,0,8.7,0,8.7,0,7.5,0.16,7.5,0.16,7.5,0.16
5089,10.2,10.2,0,10.2,0,10.2,0,10.2,0,10.2,0,9.9,0.0303,9.5,0.0737,9,0.133,10,0.02
5093,8,8,0,8,0,8,0,10.5,-0.238,9.2,-0.13,6.5,0.231,6,0.333,4.5,0.778,8.8,-0.0909
5094,17,15,0.133,15,0.133,15,0.133,16,0.0625,18.5,-0.0811,16,0.0625,13.5,0.259,7.5,1.27,6.5,1.62
5095,15.5,13.5,0.148,13.5,0.148,13.5,0.148,13.5,0.148,13.5,0.148,14,0.107,14,0.107,12,0.292,9,0.722
5097,19,19,0,19,0,19,0,19,0,19,0,,,,,,,10.8,0.759
5098,8.5,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0,7.5,0.133,7.5,0.133,7,0.214
5099,25.5,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0
5101,11.5,9.5,0.211,9.5,0.211,9.5,0.211,11,0.0455,16.5,-0.303,9,0.278,9.1,0.264,10,0.15,6.5,0.769
5102,19,19,0,19,0,19,0,19,0,17,0.118,14,0.357,14,0.357,11,0.727,11,0.727
5103,10.5,11,-0.0455,11,-0.0455,11,-0.0455,12,-0.125,12.5,-0.16,8.5,0.235,5.5,0.909,4.5,1.33,4.5,1.33
5104,13,11,0.182,11,0.182,11,0.182,13,0,11.9,0.0924,14.1,-0.078,16.5,-0.212,14,-0.0714,11,0.182
5105,7.6,7.6,0,7.6,0,7.6,0,7.6,0,9.5,-0.2,12,-0.367,13.2,-0.424,8.5,-0.106,8,-0.05
5106,22.3,22.3,0,16,0.394,16,0.394,16.9,0.32,24,-0.0708,12.5,0.784,15,0.487,12.3,0.813,11,1.03
5107,14,12,0.167,12,0.167,12,0.167,11,0.273,11,0.273,12,0.167,9.5,0.474,6,1.33,6,1.33
5108,8,9.5,-0.158,7,0.143,6.5,0.231,6.5,0.231,9,-0.111,7,0.143,5.9,0.356,5.5,0.455,5,0.6
5111,6,6,0,6,0,9,-0.333,9.9,-0.394,12,-0.5,12.1,-0.504,6,0,6,0,5,0.2
5113,14,14,0,14,0,12.5,0.12,12.5,0.12,12.5,0.12,13.5,0.037,12.5,0.12,11.5,0.217,9.1,0.538
5114,,,,,,,,,,,,,,,,,,,
5115,8.5,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0,7.5,0.133,7.5,0.133,7.5,0.133,8,0.0625
5118,10,10,0,10,0,10,0,10,0,10,0,10,0,8.5,0.176,8.5,0.176,8.5,0.176
5119,48,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0
5121,9,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
5123,36,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0
5126,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,4.7,0.17,4.7,0.17,4.7,0.17
5127,27,27,0,27,0,27,0,27,0,25,0.08,17.2,0.57,18,0.5,21.5,0.256,23.5,0.149
5129,34,34,0,34,0,34,0,34,0,24.6,0.382,26,0.308,19,0.789,19,0.789,16.5,1.06
5134,26,26,0,26,0,26,0,26,0,26,0,24.1,0.0788,22,0.182,22,0.182,22,0.182
5135,55,56,-0.0179,56,-0.0179,53.5,0.028,53.5,0.028,49.5,0.111,58.5,-0.0598,,,48,0.146,21.5,1.56
5136,,,,,,,,,,,,,,,,,,,
5139,20,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
5140,15.1,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0
5154,,,,,,,,,,,,,,,,,,,
5156,24,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0
5157,25,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
5158,17.9,17.9,0,17.9,0,17.9,0,17.9,0,17.9,0,15,0.193,15,0.193,15,0.193,15,0.193
5160,,,,,,,,,,,,,,,,,,,
5165,28,28,0,28,0,28,0,,,,,,,28,0,25,0.12,25,0.12
5167,18,18,0,18,0,18,0,,,,,18,0,,,17.5,0.0286,,
5168,,,,,,,,,,,,,,,,,,,
5171,30,30,0,30,0,30,0,30,0,30,0,30,0,30,0,28,0.0714,28,0.0714
5173,27,27,0,27,0,27,0,27,0,26,0.0385,22,0.227,22,0.227,18,0.5,22,0.227
5175,21,21,0,21,0,21,0,21,0,21,0,21,0,21,0,18,0.167,18,0.167
5178,,,,,,,,,,,,,,,,,,,
5180,,,,,,,,,,,,,,,,,,,
5187,31.5,34,-0.0735,32,-0.0156,33,-0.0455,32.5,-0.0308,33,-0.0455,20.5,0.537,17,0.853,16,0.969,10.5,2
5190,30,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0
5196,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
5199,37.5,37.5,0,37.5,0,37.5,0,29.5,0.271,30,0.25,30,0.25,33,0.136,33,0.136,31,0.21
5200,10,10,0,10,0,10,0,10,0,10,0,10,0,10,0,17,-0.412,17,-0.412
5203,34,34,0,34,0,34,0,34,0,34,0,34,0,34,0,30,0.133,30,0.133
5205,21,21,0,21,0,21,0,21,0,21,0,21,0,21,0,19.5,0.0769,18,0.167
5206,20,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
5209,80.5,80.5,0,80.5,0,80.5,0,80.5,0,65.5,0.229,65.5,0.229,65.5,0.229,57,0.412,55,0.464
5212,17.9,14.9,0.201,14.9,0.201,14.9,0.201,16.5,0.0848,18.5,-0.0324,24.8,-0.278,23.5,-0.238,26,-0.312,17.5,0.0229
5213,21,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0
5217,,,,,,,,,,,,,,,,,,,
5220,,,,,,,,,,,,,,,,,,,
5226,13,13,0,13,0,13,0,13,0,13,0,13,0,13,0,11,0.182,11,0.182
5228,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
5230,28.5,28.5,0,28.5,0,28.5,0,28.5,0,34.5,-0.174,26,0.0962,21.5,0.326,21,0.357,19.9,0.432
5231,7,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0
5235,32.5,29.9,0.087,29.9,0.087,29.9,0.087,29.9,0.087,29.9,0.087,29.9,0.087,28.1,0.157,25,0.3,27.5,0.182
5236,,,,,,,,,,,,,,,,,,,
5290,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,14,0.107,14,0.107,14,0.107
5312,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,14.5,0.069,14.5,0.069,14.5,0.069
5355,15,15,0,15,0,15,0,15,0,15,0,15,0,13,0.154,13,0.154,13,0.154
5363,15,15,0,15,0,15,0,15,0,15,0,15,0,12.8,0.172,12.8,0.172,12.8,0.172
5398,11,11,0,11,0,11,0,11,0,11,0,11,0,10,0.1,10,0.1,10,0.1
5448,19.7,19.7,0,19.7,0,19.7,0,19.7,0,19.7,0,19.7,0,19.7,0,19.7,0,15.1,0.305
5472,24.5,24.5,0,22.5,0.0889,22.5,0.0889,22.5,0.0889,23,0.0652,30.5,-0.197,30.5,-0.197,28,-0.125,28,-0.125
5491,21,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0
5521,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
5522,,,,,,,,,,,,,,,,,,,
5523,10.8,10.8,0,10.8,0,10.8,0,10.8,0,10.8,0,10.8,0,10.8,0,10.8,0,10.8,0
5524,9.8,9.8,0,9.8,0,9.8,0,9.8,0,9.8,0,,,9.8,0,9.8,0,9.8,0
5525,,,,,,,,,,,,,,,,,,,
5526,,,,,,,,,,,,,,,,,,,
5535,,,,,,,,,,,,,,,,,,,
5549,23.7,23.7,0,23.7,0,23.7,0,23.7,0,23.7,0,20.1,0.179,18.7,0.267,21,0.129,19,0.247
5634,60,60,0,60,0,60,0,58,0.0345,48,0.25,,,,,33,0.818,40,0.5
5726,27,27,0,27,0,27,0,27,0,27,0,27,0,27,0,24,0.125,24,0.125
5727,29,29,0,29,0,29,0,29,0,29,0,29,0,29,0,26,0.115,24,0.208
5728,24,24,0,24,0,,,,,24,0,19,0.263,,,,,,
5729,27,27,0,27,0,,,,,,,19,0.421,19,0.421,,,,
5730,24,24,0,24,0,,,,,24,0,19,0.263,19,0.263,,,,
5731,24,24,0,24,0,,,,,,,,,24,0,24,0,22,0.0909
5748,,,,,,,,,,,,,,,,,,,
5788,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0
5794,,,,,,,,,,,,,,,,,,,
5795,18.5,18.5,0,18.5,0,18.5,0,,,,,,,,,,,16,0.156
5796,,,,,,,,,,,,,,,,,,,
5797,,,,,,,,,,,,,,,,,,,
5805,,,,,,,,,,,,,,,,,,,
5840,,,,,,,,,,,,,,,,,,,
5877,,,,,,,,,,,,,,,,,,,
6715,,,,,,,,,,,,,,,,,,,
6716,,,,,,,,,,,,,,,,,,,
6717,45.5,45.5,0,45.5,0,45.5,0,45.5,0,,,,,,,39,0.167,39,0.167
6720,43,43,0,43,0,43,0,43,0,43,0,43,0,,,,,39,0.103
6729,,,,,,,,,,,,,,,,,,,
6735,,,,,,,,,,,,,,,,,,,
6736,,,,,,,,,,,,,,,,,,,
6737,,,,,,,,,,,,,,,,,,,
6744,15,15,0,15,0,15,0,15,0,13.5,0.111,13.5,0.111,13.5,0.111,13.5,0.111,13.5,0.111
6748,8.5,8.5,0,8.5,0,8.5,0,8,0.0625,8,0.0625,8,0.0625,8,0.0625,,,,
6753,6,6,0,,,,,,,,,6,0,6,0,6,0,6,0
6754,6,6,0,,,,,,,,,6,0,6,0,6,0,6,0
6756,5.9,5.9,0,5.9,0,5.9,0,5.9,0,5.9,0,5.9,0,5.9,0,5.9,0,,
6778,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0
6788,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,19.5,0.103,19.5,0.103,17,0.265
6819,,,,,,,,,,,,,,,,,,,
6878,35.4,35.4,0,35.4,0,35.4,0,35.4,0,35.4,0,35.4,0,35.4,0,23.5,0.506,23.5,0.506
7817,,,,,,,,,,,,,,,,,,,
7880,,,,,,,,,,,,,,,,,,,
7975,66.5,66.5,0,66.5,0,66.5,0,66,0.00758,66,0.00758,53,0.255,48.5,0.371,36.9,0.802,36.9,0.802
8176,37.5,37.5,0,37.5,0,37.5,0,37.5,0,37.5,0,33,0.136,33,0.136,33,0.136,30,0.25
8184,38.5,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0,34.3,0.122,34.3,0.122,34.3,0.122,35.5,0.0845
8192,36,36,0,36,0,36,0,36,0,36,0,34,0.0588,34,0.0588,34.3,0.0496,31,0.161
8206,38.5,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0,35.5,0.0845,35.5,0.0845,35.5,0.0845,32.5,0.185
8210,,,,,,,,,,,,,,,,,,,
8214,20,20,0,20,0,20,0,20,0,20,0,18,0.111,18,0.111,18,0.111,16.2,0.235
8222,20,20,0,20,0,20,0,20,0,20,0,18,0.111,18,0.111,18,0.111,16.2,0.235
8257,20.5,20.5,0,20.5,0,20.5,0,20.5,0,20.5,0,19,0.0789,19,0.0789,19,0.0789,17.5,0.171
8265,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,20.5,0.0976,20.5,0.0976,20.5,0.0976,18.7,0.203
